beer_link,rDev,user_rating,ABV,Availaility,Brewer,BrosScore,ImageLink,Location,Name,Ranking,RatingCount,ReviewCount,Score,ScoreClass,Style,URL,pDev,Flavor,Hoppiness,Maltiness,Fruitiness,Body,Sweetness,Sour,spicy,bitter,Aroma_None,Aroma_caramel,Aroma_floral,Aroma_fruit,Custom Flavor_None,Custom Flavor_banana,Custom Flavor_brown sugar,Custom Flavor_burnt,Custom Flavor_caramel,Custom Flavor_chocolate,Custom Flavor_earthy,Custom Flavor_herbal,Custom Flavor_pumpkin,Custom Flavor_roasted,Custom Flavor_smoke,Custom Flavor_toasted,Custom Flavor_wheat,Color_amber,Color_black,Color_dark ,Color_gold,Color_pale
https://www.beeradvocate.com/beer/profile/1141/4907/,2.6,4.38,5.9,Summer,Brasserie Dieu du Ciel!,0.0,https://cdn.beeradvocate.com/im/beers/4907.jpg,"Quebec, Canada",Solstice D'Ã©tÃ© Aux Framboises,933.0,377,88,4.27,Outstanding,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/1141/4907/,7.26,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/1141/3570/,7.9,4.08,5.0,Year-round,Brasserie Dieu du Ciel!,0.0,https://cdn.beeradvocate.com/im/beers/3570.jpg,"Quebec, Canada",Blanche Du Paradis,19321.0,249,116,3.78,Very Good,Witbier,https://www.beeradvocate.com/beer/profile/1141/3570/,10.58,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/36710/153165/,4.4,4.24,3.5,Year-round,J. Wakefield Brewing,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States",STUSH (Basic Berlinerweisse),4354.0,118,15,4.06,Exceptional,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36710/153165/,8.62,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/36710/269686/,2.3,4.06,,Rotating,J. Wakefield Brewing,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States",Oi Oi Oi,19188.0,11,3,3.97,Very Good,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36710/269686/,7.05,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/36710/271183/,3.2,3.99,6.0,Limited(brewedonce),J. Wakefield Brewing,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States",Manatees At The Power Plant,15655.0,10,2,4.12,Exceptional,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/36710/271183/,6.8,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/36710/153166/,5.9,4.15,5.5,Year-round,J. Wakefield Brewing,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States",El Jefe Hefeweizen,9968.0,84,11,3.92,Very Good,Hefeweizen,https://www.beeradvocate.com/beer/profile/36710/153166/,8.93,2,1,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/35571/1834/,3.7,3.64,6.0,Summer,Arcadia Brewing Company,3.79,https://cdn.beeradvocate.com/im/beers/1834.jpg,"Michigan, United States",Arcadia Whitsun Ale,41319.0,556,226,3.51,Good,American Pale Wheat Ale,https://www.beeradvocate.com/beer/profile/35571/1834/,15.1,2,1,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/32893/260554/,1.5,3.96,5.5,Rotating,Grimm Artisanal Ales,0.0,https://cdn.beeradvocate.com/im/beers/260554.jpg,"New York, United States",Castling,11545.0,75,12,3.9,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/32893/260554/,7.69,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/2210/37072/,4.9,4.49,13.2,Rotating,Firestone Walker Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/37072.jpg,"California, United States",Bravo Imperial Brown Ale,823.0,469,134,4.28,Outstanding,American Brown Ale,https://www.beeradvocate.com/beer/profile/2210/37072/,7.24,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/27870/84894/,7.3,4.11,5.5,Rotating,4 Hands Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/84894.jpg,"Missouri, United States",Cuvee Ange,14169.0,204,26,3.83,Very Good,American Wild Ale,https://www.beeradvocate.com/beer/profile/27870/84894/,14.1,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/22511/61741/,6.1,4.03,7.2,Rotating,Hill Farmstead Brewery,0.0,https://cdn.beeradvocate.com/im/beers/61741.jpg,"Vermont, United States",Earl Coffee Oatmeal Stout,686.0,737,117,4.29,Outstanding,Oatmeal Stout,https://www.beeradvocate.com/beer/profile/22511/61741/,6.53,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/30581/106188/,5.4,3.85,6.0,Rotating,Wicked Weed Brewing,0.0,https://cdn.beeradvocate.com/im/beers/106188.jpg,"North Carolina, United States",Malice Wild Ale,3272.0,241,34,4.07,Exceptional,American Wild Ale,https://www.beeradvocate.com/beer/profile/30581/106188/,7.86,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/25888/257007/,11.3,4.25,5.9,Rotating,Perennial Artisan Ales,4.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Missouri, United States",Campers' Reserve,24165.0,10,3,3.82,Very Good,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/25888/257007/,5.76,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/287/51289/,13.1,3.37,7.0,Rotating,"Bell's Brewery, Inc.",0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Michigan, United States",Bell's Kal-Haven Ale,10736.0,150,21,3.88,Very Good,Rye Beer,https://www.beeradvocate.com/beer/profile/287/51289/,11.86,2,1,2,0,2,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/287/252986/,0.7,4.02,10.0,Rotating,"Bell's Brewery, Inc.",0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Michigan, United States",Traverse City Whiskey Jupiter,17427.0,10,3,4.05,Exceptional,American Brown Ale,https://www.beeradvocate.com/beer/profile/287/252986/,2.72,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/43378/262482/,0.5,3.98,4.5,Winter,Crane Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/262482.jpg,"Missouri, United States",Festiweiss,17646.0,12,4,4.0,Exceptional,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/43378/262482/,3.5,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/40437/229717/,7.9,4.25,4.5,Rotating,LIC Beer Project,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"New York, United States",Grisette,17484.0,17,2,3.94,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/40437/229717/,12.18,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/1765/20772/,6.0,3.75,10.5,Year-round,Abbey Brewing Co.,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States",Brother Aaron's Quadrupel,11746.0,30,14,3.99,Very Good,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/1765/20772/,13.28,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/36504/138311/,7.2,3.5,6.9,Year-round,Biscayne Bay Brewing Co.,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States",Biscayne Bay Saison,25127.0,15,3,3.77,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/36504/138311/,5.31,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31805/62130/,7.2,3.75,6.3,Year-round,Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States",Piiti Porter,5136.0,99,31,4.04,Exceptional,American Porter,https://www.beeradvocate.com/beer/profile/31805/62130/,10.4,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/31805/265502/,7.0,4.46,11.0,Limited(brewedonce),Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/beers/265502.jpg,"Florida, United States",Saint Toddy,5558.0,37,12,4.17,Exceptional,Tripel,https://www.beeradvocate.com/beer/profile/31805/265502/,9.83,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31805/82172/,1.2,4.24,5.0,Rotating,Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States",Key Lime Berliner,2630.0,101,9,4.19,Exceptional,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/31805/82172/,9.79,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31805/123054/,3.9,4,5.4,Rotating,Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Florida, United States","What Is That, Velvet?",19882.0,24,2,3.85,Very Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/31805/123054/,10.39,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/31805/265501/,15.4,4.04,5.0,Year-round,Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/beers/265501.jpg,"Florida, United States",Pineapple Beach,40048.0,90,21,3.5,Good,American Blonde Ale,https://www.beeradvocate.com/beer/profile/31805/265501/,14.86,2,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31805/144858/,0,4.23,5.1,Rotating,Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/beers/144858.jpg,"Florida, United States",Neapolitan Porter,3868.0,46,8,4.23,Exceptional,American Porter,https://www.beeradvocate.com/beer/profile/31805/144858/,8.04,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/31805/75837/,9.9,3.89,9.3,Rotating,Funky Buddha Brewery,0.0,https://cdn.beeradvocate.com/im/beers/75837.jpg,"Florida, United States",Tripel Lindy,37773.0,54,7,3.54,Good,Tripel,https://www.beeradvocate.com/beer/profile/31805/75837/,11.3,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31540/107881/,0.5,4.39,7.0,Rotating,de Garde Brewing,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Oregon, United States",The Archer,644.0,157,15,4.41,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/31540/107881/,7.71,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/34760/146586/,16.5,2.73,5.0,Year-round,Islamorada Beer Company,0.0,https://cdn.beeradvocate.com/im/beers/146586.jpg,"Florida, United States",Islamorada Ale,42435.0,49,10,3.27,Okay,American Blonde Ale,https://www.beeradvocate.com/beer/profile/34760/146586/,13.15,2,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/25544/206112/,1.5,4.07,,Winter,5 Rabbit Cerveceria,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Illinois, United States",Chocofrut Pina,10202.0,34,4,4.01,Exceptional,American Stout,https://www.beeradvocate.com/beer/profile/25544/206112/,3.99,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/13307/263492/,2.4,4.25,7.7,Rotating,Mikkeller ApS,0.0,https://cdn.beeradvocate.com/im/beers/263492.jpg,Denmark,Spontancherryframboos,14186.0,11,2,4.15,Exceptional,Lambic - Fruit,https://www.beeradvocate.com/beer/profile/13307/263492/,6.27,2,1,1,3,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/13307/260343/,0.2,4.05,3.7,Rotating,Mikkeller ApS,0.0,https://cdn.beeradvocate.com/im/beers/260343.jpg,Denmark,Hallo Ich Bin Berliner Weisse - Passion Fruit,6238.0,66,16,4.04,Exceptional,Berliner Weissbier,https://www.beeradvocate.com/beer/profile/13307/260343/,6.19,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/43889/248049/,3.0,4.09,4.6,Year-round,Mikkeller Brewing San Diego,0.0,https://cdn.beeradvocate.com/im/beers/248049.jpg,"California, United States",California Dream,9574.0,53,18,3.97,Very Good,Czech Pilsener,https://www.beeradvocate.com/beer/profile/43889/248049/,6.55,2,3,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/35/244041/,0.5,3.69,5.5,Rotating,Boston Beer Company (Samuel Adams),0.0,https://cdn.beeradvocate.com/im/beers/244041.jpg,"Massachusetts, United States",Samuel Adams Hopscape,32914.0,527,142,3.67,Good,American Pale Wheat Ale,https://www.beeradvocate.com/beer/profile/35/244041/,9.54,2,1,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/35/260797/,3.3,3.75,5.4,Spring,Boston Beer Company (Samuel Adams),0.0,https://cdn.beeradvocate.com/im/beers/260797.jpg,"Massachusetts, United States",Fresh As Helles,36227.0,383,122,3.63,Good,Munich Helles Lager,https://www.beeradvocate.com/beer/profile/35/260797/,11.02,2,2,2,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/33611/109305/,5.0,3.77,6.0,Year-round,SaltWater Brewery,0.0,https://cdn.beeradvocate.com/im/beers/109305.jpg,"Florida, United States",Sea Cow Milk Stout,36569.0,77,14,3.59,Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/33611/109305/,15.6,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/35992/156414/,0.3,3.46,5.4,Year-round,Brew Hub,0.0,https://cdn.beeradvocate.com/im/beers/156414.jpg,"Florida, United States",Keybilly,40981.0,83,20,3.45,Okay,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/35992/156414/,14.78,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/22511/61139/,2.1,4.3,5.0,Rotating,Hill Farmstead Brewery,4.0,https://cdn.beeradvocate.com/im/beers/61139.jpg,"Vermont, United States",Florence Wheat Saison,1110.0,1005,148,4.21,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/22511/61139/,7.6,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/25191/214228/,1.1,4.38,9.66,Rotating,Crooked Stave Artisan Beer Project,0.0,https://cdn.beeradvocate.com/im/beers/214228.jpg,"Colorado, United States",Nightmare On Brett Raspberry,826.0,106,20,4.43,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/25191/214228/,6.77,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/2391/217013/,1.9,4.34,7.6,Rotating,Cascade Brewing / Raccoon Lodge & Brewpub,0.0,https://cdn.beeradvocate.com/im/beers/217013.jpg,"Oregon, United States",Framblanc,3781.0,42,10,4.26,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/2391/217013/,9.39,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/2958/103917/,5.2,4.24,6.0,Year-round,BFM (Brasserie des Franches-Montagnes),0.0,https://cdn.beeradvocate.com/im/beers/103917.jpg,Switzerland,Biere Ambree Parfumee Au Tarry Suchong,9831.0,32,7,4.03,Exceptional,Smoked Beer,https://www.beeradvocate.com/beer/profile/2958/103917/,11.17,3,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/28743/225955/,4.7,4.25,6.4,Rotating,Tree House Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/225955.jpg,"Massachusetts, United States",Single Shot W/ Vanilla Bean,349.0,213,46,4.46,Outstanding,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/28743/225955/,6.28,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/208/674/,1.0,4.14,7.0,Year-round,Brouwerij Westmalle,4.33,https://cdn.beeradvocate.com/im/beers/674.jpg,Belgium,Westmalle Trappist Dubbel,1243.0,2777,1237,4.18,Exceptional,Dubbel,https://www.beeradvocate.com/beer/profile/208/674/,10.29,3,0,2,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/28845/168866/,1.9,4.24,9.2,Rotating,Rock Bridge Brewing Co.,3.8,https://cdn.beeradvocate.com/im/beers/168866.jpg,"Missouri, United States",Option #2 Imperial Milk Stout,3315.0,84,23,4.16,Exceptional,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/28845/168866/,8.17,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/42/255363/,1.0,4.02,9.0,Rotating,Brewery Ommegang,0.0,https://cdn.beeradvocate.com/im/beers/255363.jpg,"New York, United States",Siren's Song,5297.0,76,30,4.06,Exceptional,Belgian Strong Dark Ale,https://www.beeradvocate.com/beer/profile/42/255363/,7.64,3,1,2,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/16023/1540/,33.0,2.94,4.9,Year-round,Crown Beverages,1.06,https://cdn.beeradvocate.com/im/beers/1540.jpg,Australia,Crown Lager,45229.0,84,42,2.21,Poor,American Adjunct Lager,https://www.beeradvocate.com/beer/profile/16023/1540/,32.13,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/694/112218/,2.7,4.25,11.5,Rotating,TrÃ¶egs Brewing Company,0.0,https://cdn.beeradvocate.com/im/beers/112218.jpg,"Pennsylvania, United States",TrÃ¶egs Troegenator Double Bock (Bourbon Barrel Aged),2225.0,270,58,4.14,Exceptional,Doppelbock,https://www.beeradvocate.com/beer/profile/694/112218/,9.66,3,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/694/181664/,4.9,4.05,11.0,Winter,Tröegs Brewing Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Pennsylvania, United States",Tröegs Wild Elf,14903.0,63,13,3.86,Very Good,American Wild Ale,https://www.beeradvocate.com/beer/profile/694/181664/,11.66,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/2210/128777/,2.3,4.24,5.7,Rotating,Firestone Walker Brewing Co.,0.0,https://cdn.beeradvocate.com/im/beers/128777.jpg,"California, United States",Krieky Bones,606.0,345,65,4.34,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/2210/128777/,7.37,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30581/156028/,3.8,4.39,7.39,Rotating,Wicked Weed Brewing,0.0,https://cdn.beeradvocate.com/im/beers/156028.jpg,"North Carolina, United States",White Angel,1667.0,162,26,4.23,Exceptional,American Wild Ale,https://www.beeradvocate.com/beer/profile/30581/156028/,6.15,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30581/253414/,5.9,4.46,6.4,Rotating,Wicked Weed Brewing,0.0,https://cdn.beeradvocate.com/im/beers/253414.jpg,"North Carolina, United States",La Mûre Morte,4726.0,39,8,4.21,Exceptional,American Wild Ale,https://www.beeradvocate.com/beer/profile/30581/253414/,5.7,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/30437/198676/,3.9,4.24,9.7,Fall,Two Roads Brewing Company,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Connecticut, United States",Roadsmary's Other Baby,15911.0,11,1,4.08,Exceptional,Pumpkin Ale,https://www.beeradvocate.com/beer/profile/30437/198676/,10.05,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/47/2427/,14.6,4.25,5.5,Year-round,Brouwerij Boon,0.0,https://cdn.beeradvocate.com/im/beers/2427.jpg,Belgium,Boon Framboise,28367.0,484,235,3.71,Good,Lambic - Fruit,https://www.beeradvocate.com/beer/profile/47/2427/,12.94,2,1,1,3,2,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/35633/256122/,4.7,4.27,6.0,Rotating,Casey Brewing & Blending,0.0,https://cdn.beeradvocate.com/im/beers/256122.jpg,"Colorado, United States",Casey Family Preserves - Peach (Motueka Dry Hopped),6365.0,14,2,4.48,Outstanding,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/35633/256122/,5.13,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/35633/255885/,1.4,4.34,8.0,Rotating,Casey Brewing & Blending,0.0,https://cdn.beeradvocate.com/im/beers/255885.jpg,"Colorado, United States",Jammy,3349.0,31,6,4.4,Outstanding,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/35633/255885/,3.64,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/287/77674/,0.2,4.34,6.5,Rotating,"Bell's Brewery, Inc.",0.0,https://cdn.beeradvocate.com/im/beers/77674.jpg,"Michigan, United States",Raspberry Wild One,833.0,178,21,4.35,Outstanding,American Wild Ale,https://www.beeradvocate.com/beer/profile/287/77674/,7.13,3,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/954/3091/,2.0,4.05,7.9,Year-round,Thisted Bryghus,0.0,https://cdn.beeradvocate.com/im/beers/3091.jpg,Denmark,Limfjordsporter,6503.0,135,72,3.97,Very Good,Baltic Porter,https://www.beeradvocate.com/beer/profile/954/3091/,10.08,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/36086/132129/,1.9,4.24,4.8,Year-round,Broken Compass Brewing,0.0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Colorado, United States",Coconut Porter,3619.0,36,4,4.32,Outstanding,American Porter,https://www.beeradvocate.com/beer/profile/36086/132129/,6.94,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/209/250380/,5.1,3.71,5.0,Rotating,Guinness Ltd.,0.0,https://cdn.beeradvocate.com/im/beers/250380.jpg,Ireland,Guinness Rye Pale Ale,40264.0,199,60,3.53,Good,Rye Beer,https://www.beeradvocate.com/beer/profile/209/250380/,13.6,2,1,2,0,2,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/64/146326/,1.5,4,7.4,Rotating,Dogfish Head Craft Brewery,0.0,https://cdn.beeradvocate.com/im/beers/146326.jpg,"Delaware, United States",Beer For Breakfast Stout,5797.0,770,184,3.94,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/64/146326/,9.9,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/30581/97312/,0.5,3.99,11.0,Rotating,Wicked Weed Brewing,0.0,https://cdn.beeradvocate.com/im/beers/97312.jpg,"North Carolina, United States",Oh My Quad,9195.0,56,12,3.97,Very Good,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/30581/97312/,9.32,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
