beer_link,rDev,user_rating,ABV,Availaility,Brewer,BrosScore,ImageLink,Location,Name,Ranking,RatingCount,ReviewCount,Score,good,ScoreClass,Style,URL,pDev,Flavor,Hoppiness,Maltiness,Fruitiness,Body,Sweetness,Sour,spicy,bitter,Aroma_None,Aroma_caramel,Aroma_floral,Aroma_fruit,Custom Flavor_None,Custom Flavor_banana,Custom Flavor_brown sugar,Custom Flavor_burnt,Custom Flavor_caramel,Custom Flavor_chocolate,Custom Flavor_earthy,Custom Flavor_herbal,Custom Flavor_pumpkin,Custom Flavor_roasted,Custom Flavor_smoke,Custom Flavor_toasted,Custom Flavor_wheat,Color_amber,Color_black,Color_dark ,Color_gold,Color_pale
https://www.beeradvocate.com/beer/profile/4/237285/,2.2,4.1,4.8,Year-round,Allagash Brewing Company,4.18,https://cdn.beeradvocate.com/im/beers/237285.jpg,"Maine, United States",Allagash Hoppy Table Beer,4327,285,76,4.01,bad,Exceptional,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/4/237285/,6.98,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/130/101458/,1.2,4.06,5.9,Year-round,Boulder Beer / Wilderness Pub,0,https://cdn.beeradvocate.com/im/beers/101458.jpg,"Colorado, United States",Shake Chocolate Porter,3612,1888,268,4.01,bad,Exceptional,American Porter,https://www.beeradvocate.com/beer/profile/130/101458/,11.22,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/180/1421/,0.5,4.03,8.5,Year-round,Brouwerij Huyghe,4.22,https://cdn.beeradvocate.com/im/beers/1421.jpg,Belgium,Delirium Nocturnum,3552,2860,928,4.01,bad,Exceptional,Belgian Strong Dark Ale,https://www.beeradvocate.com/beer/profile/180/1421/,12.72,3,1,2,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/33618/108956/,0.5,4.03,6.5,Year-round,The Spencer Brewery,3.5,https://cdn.beeradvocate.com/im/beers/108956.jpg,"Massachusetts, United States",Spencer Trappist Ale,3678,1208,245,4.01,bad,Exceptional,Belgian Pale Ale,https://www.beeradvocate.com/beer/profile/33618/108956/,10.47,2,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.beeradvocate.com/beer/profile/30867/89885/,0.5,4.03,8.4,Year-round,Granville Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/89885.jpg,"Ohio, United States",Granville Brewing The Reaper Saison,17315,12,5,4.01,bad,Exceptional,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/30867/89885/,6.98,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/73/18421/,0.2,4,9.1,Rotating,Great Lakes Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/18421.jpg,"Ohio, United States",Great Lakes Lake Erie Monster,3561,2658,724,4.01,bad,Exceptional,American Double / Imperial IPA,https://www.beeradvocate.com/beer/profile/73/18421/,11.72,3,3,3,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/25957/229403/,0.5,3.99,6,Year-round,Market Garden Brewery,0,https://cdn.beeradvocate.com/im/beers/229403.jpg,"Ohio, United States",Prosperity Wheat,11398,28,8,4.01,bad,Exceptional,Hefeweizen,https://www.beeradvocate.com/beer/profile/25957/229403/,7.98,2,1,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/16866/234214/,1.2,3.96,9.7,Rotating,The Bruery,0,https://cdn.beeradvocate.com/im/beers/234214.jpg,"California, United States",Terreux Quadrupel Tonnellerie,5652,111,30,4.01,bad,Exceptional,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/16866/234214/,9.98,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/132/54929/,2.2,3.92,6,Rotating,Rogue Ales,0,https://cdn.beeradvocate.com/im/beers/54929.jpg,"Oregon, United States",Rogue Farms Dirtoir Black Lager,3860,635,294,4.01,bad,Exceptional,Schwarzbier,https://www.beeradvocate.com/beer/profile/132/54929/,10.47,1,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/37078/163062/,4.3,4.17,7.7,Rotating,Land-Grant Brewing Company,0,https://cdn.beeradvocate.com/im/beers/163062.jpg,"Ohio, United States",Deep Search,14782,18,4,4,bad,Exceptional,Baltic Porter,https://www.beeradvocate.com/beer/profile/37078/163062/,9.5,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/1464/58623/,3.8,4.15,,Rotating,Elevator Brewery & Draught Haus,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Elevator Mocha Plum Stout,17653,12,1,4,bad,Exceptional,American Stout,https://www.beeradvocate.com/beer/profile/1464/58623/,2.25,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/22072/55861/,3,4.12,6.8,Year-round,Revolution Brewing,0,https://cdn.beeradvocate.com/im/beers/55861.jpg,"Illinois, United States",Eugene,3924,1093,173,4,bad,Exceptional,English Porter,https://www.beeradvocate.com/beer/profile/22072/55861/,9,1,2,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/1457/110880/,2.8,4.11,10.75,Winter,Arbor Brewing Company,0,https://cdn.beeradvocate.com/im/beers/110880.jpg,"Michigan, United States",Figjam,6094,104,19,4,bad,Exceptional,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/1457/110880/,10.5,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/3/105561/,1.3,4.05,6,Rotating,Abita Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/105561.jpg,"Louisiana, United States",Abita Select Macchiato Espresso Milk Stout,4476,332,63,4,bad,Exceptional,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/3/105561/,9,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/1432/41076/,0.2,3.99,7,Rotating,Jackie O's Pub & Brewery,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Drawn And Portered,8828,47,13,4,bad,Exceptional,American Porter,https://www.beeradvocate.com/beer/profile/1432/41076/,8.5,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/184/20299/,9,4.35,7,Fall,Bierbrouwerij De Koningshoeven B.V.,4,https://cdn.beeradvocate.com/im/beers/20299.jpg,Netherlands,La Trappe Bockbier,4899,277,111,3.99,bad,Very Good,Bock,https://www.beeradvocate.com/beer/profile/184/20299/,9.77,3,1,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/140/89540/,8.8,4.34,10.2,Rotating,Sierra Nevada Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/89540.jpg,"California, United States",Ovila Belgian-Style Abbey Quad: Ale Brewed With Plums,4161,1137,232,3.99,bad,Very Good,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/140/89540/,10.78,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/5850/41463/,5,4.19,8,Year-round,Brauhaus Riegele,0,https://cdn.beeradvocate.com/im/beers/41463.jpg,Germany,Riegele Augustus Weizendoppelbock,9781,42,12,3.99,bad,Very Good,Weizenbock,https://www.beeradvocate.com/beer/profile/5850/41463/,10.28,2,0,2,3,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/423/56469/,2.8,4.1,9.7,Year-round,Boulevard Brewing Co.,4,https://cdn.beeradvocate.com/im/beers/56469.jpg,"Missouri, United States",Dark Truth Imperial Stout,4023,2608,757,3.99,bad,Very Good,American Double / Imperial Stout,https://www.beeradvocate.com/beer/profile/423/56469/,10.78,2,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/99/149346/,2.8,4.1,7,Rotating,Matt Brewing Company / Saranac Brewery,3.54,https://cdn.beeradvocate.com/im/beers/149346.jpg,"New York, United States",Saranac Disruptio[N2] [Nitro] Brown Ale,6104,119,39,3.99,bad,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/99/149346/,9.77,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/22951/202047/,1.8,4.06,8.5,Year-round,Clown Shoes,0,https://cdn.beeradvocate.com/im/beers/202047.jpg,"Massachusetts, United States",The Barista,4776,317,84,3.99,bad,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/22951/202047/,7.02,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/216/1882/,1,4.03,5.2,Year-round,Brouwerij Rodenbach N.V.,0,https://cdn.beeradvocate.com/im/beers/1882.jpg,Belgium,Rodenbach Classic (Red),4075,1839,688,3.99,bad,Very Good,Flanders Red Ale,https://www.beeradvocate.com/beer/profile/216/1882/,11.53,2,0,2,2,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/20681/56545/,0.8,4.02,6.5,Rotating,Maine Beer Company,0,https://cdn.beeradvocate.com/im/beers/56545.jpg,"Maine, United States",Mean Old Tom,4038,2421,472,3.99,bad,Very Good,American Stout,https://www.beeradvocate.com/beer/profile/20681/56545/,9.02,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/418/3434/,1.5,3.93,6,Year-round,Left Hand Brewing Company,0,https://cdn.beeradvocate.com/im/beers/3434.jpg,"Colorado, United States",Left Hand Milk Stout,3977,6894,1781,3.99,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/418/3434/,12.28,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/107/7904/,5.3,4.19,6,Winter,Millstream Brewing Company,4.77,https://cdn.beeradvocate.com/im/beers/7904.jpg,"Iowa, United States",Millstream Schokolade Bock,5824,163,97,3.98,bad,Very Good,Bock,https://www.beeradvocate.com/beer/profile/107/7904/,11.06,3,1,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/23737/64351/,3,4.1,7,Year-round,Rockmill Brewery,0,https://cdn.beeradvocate.com/im/beers/64351.jpg,"Ohio, United States",Saison,6600,111,34,3.98,bad,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/23737/64351/,12.06,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/19544/55360/,3,4.1,10.5,Winter,Fat Head's Brewery & Saloon,0,https://cdn.beeradvocate.com/im/beers/55360.jpg,"Ohio, United States",Pimp My Sleigh,6816,101,28,3.98,bad,Very Good,Belgian Strong Dark Ale,https://www.beeradvocate.com/beer/profile/19544/55360/,8.54,3,1,2,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/36487/309215/,0,3.96,5.5,Winter,Platform Beer Co.,0,https://cdn.beeradvocate.com/im/beers/309215.jpg,"Ohio, United States",Cocoa Suave,15498,18,6,3.98,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/36487/309215/,4.52,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/37078/147183/,0.5,3.96,7.3,Winter,Land-Grant Brewing Company,0,https://cdn.beeradvocate.com/im/beers/147183.jpg,"Ohio, United States",Beard Crumbs,11387,34,8,3.98,bad,Very Good,Oatmeal Stout,https://www.beeradvocate.com/beer/profile/37078/147183/,11.31,2,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/38152/112737/,1,3.94,10,Year-round,Vliegende Paard Brouwers,0,https://cdn.beeradvocate.com/im/beers/112737.jpg,Belgium,Prí©aris Quadrocinno,7689,74,17,3.98,bad,Very Good,Belgian Strong Dark Ale,https://www.beeradvocate.com/beer/profile/38152/112737/,7.29,3,1,2,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/26/110744/,1.3,3.93,5.5,Year-round,3 Floyds Brewing Co.,4.07,https://cdn.beeradvocate.com/im/beers/110744.jpg,"Indiana, United States",YumYum,4347,1649,195,3.98,bad,Very Good,American Pale Ale (APA),https://www.beeradvocate.com/beer/profile/26/110744/,10.3,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/35410/149273/,9.3,4.34,7,Rotating,Moody Tongue Brewing Company,0,https://cdn.beeradvocate.com/im/beers/149273.jpg,"Illinois, United States",Caramelized Chocolate Churro Baltic Porter,5378,296,59,3.97,bad,Very Good,Baltic Porter,https://www.beeradvocate.com/beer/profile/35410/149273/,12.59,3,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/31724/106494/,3.3,4.1,5.3,Winter,Hi-Wire Brewing,0,https://cdn.beeradvocate.com/im/beers/106494.jpg,"North Carolina, United States",Strongman Coffee Milk Stout,6837,116,27,3.97,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/31724/106494/,10.58,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/199/5703/,1.5,4.03,6,Year-round,Ballast Point Brewing Company,4.3,https://cdn.beeradvocate.com/im/beers/5703.jpg,"California, United States",Black Marlin Porter,4742,1036,340,3.97,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/199/5703/,9.82,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/192/217618/,1.3,4.02,6,Rotating,New Belgium Brewing,0,https://cdn.beeradvocate.com/im/beers/217618.jpg,"Colorado, United States",Fat Tire And Friends Fat Hoppy Ale,5223,364,95,3.97,bad,Very Good,American Amber / Red Ale,https://www.beeradvocate.com/beer/profile/192/217618/,7.3,2,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/2372/62984/,0.8,4,6.1,Winter,Terrapin Beer Company,3.94,https://cdn.beeradvocate.com/im/beers/62984.jpg,"Georgia, United States",Terrapin Moo-Hoo Chocolate Milk Stout,4597,2577,633,3.97,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/2372/62984/,10.33,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/21952/56603/,11.8,3.5,7,Year-round,People's Brewing Company,0,https://cdn.beeradvocate.com/im/beers/56603.jpg,"Indiana, United States",Mr. Brown,7622,85,17,3.97,bad,Very Good,American Brown Ale,https://www.beeradvocate.com/beer/profile/21952/56603/,9.82,2,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/20417/90471/,5.8,4.19,6,Rotating,White Birch Brewing,0,https://cdn.beeradvocate.com/im/beers/90471.jpg,"New Hampshire, United States",White Birch Our Humble Porter,11294,40,15,3.96,bad,Very Good,English Porter,https://www.beeradvocate.com/beer/profile/20417/90471/,10.61,1,2,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/287/2403/,4.3,4.13,6.1,Winter,"Bell's Brewery, Inc.",3.66,https://cdn.beeradvocate.com/im/beers/2403.jpg,"Michigan, United States",Bell's Special Double Cream Stout,4841,3884,1462,3.96,bad,Very Good,American Stout,https://www.beeradvocate.com/beer/profile/287/2403/,10.61,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/33939/141845/,3.5,4.1,6.66,Rotating,Warped Wing Brewing Company,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Creepshow,12801,31,4,3.96,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/33939/141845/,5.56,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/132/250599/,1.5,4.02,5.7,Rotating,Rogue Ales,0,https://cdn.beeradvocate.com/im/beers/250599.jpg,"Oregon, United States",Hazelutely Choctabulous,6980,127,36,3.96,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/132/250599/,7.83,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/423/197629/,0.5,3.98,5,Rotating,Boulevard Brewing Co.,4.09,https://cdn.beeradvocate.com/im/beers/197629.jpg,"Missouri, United States",Early Riser Coffee Porter,5772,274,75,3.96,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/423/197629/,7.83,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/302/183876/,0.3,3.95,6.5,Rotating,Genesee Brewing Co. / Dundee Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/183876.jpg,"New York, United States",Genesee Salted Caramel Chocolate Porter,6747,146,39,3.96,bad,Very Good,English Porter,https://www.beeradvocate.com/beer/profile/302/183876/,14.65,1,2,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/12516/42983/,5.8,4.18,7,Year-round,Thirsty Dog Brewing Company,0,https://cdn.beeradvocate.com/im/beers/42983.jpg,"Ohio, United States",Orthus Belgian Dubbel,12700,34,7,3.95,bad,Very Good,Dubbel,https://www.beeradvocate.com/beer/profile/12516/42983/,10.63,3,0,2,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/23737/62677/,5.6,4.17,9,Year-round,Rockmill Brewery,0,https://cdn.beeradvocate.com/im/beers/62677.jpg,"Ohio, United States",Tripel,8498,84,27,3.95,bad,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/23737/62677/,12.66,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/392/35774/,5.1,4.15,11.8,Spring,Weyerbacher Brewing Co.,0,https://cdn.beeradvocate.com/im/beers/35774.jpg,"Pennsylvania, United States",Blasphemy,5358,976,384,3.95,bad,Very Good,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/392/35774/,11.9,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/141/170636/,4.3,4.12,7.3,Rotating,Smuttynose Brewing Company,0,https://cdn.beeradvocate.com/im/beers/170636.jpg,"New Hampshire, United States",Smuttynose Rocky Road Stout (Big Beer Series),6640,191,50,3.95,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/141/170636/,7.09,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/26850/86492/,3.8,4.1,7,Rotating,Against The Grain Brewery & Smokehouse,0,https://cdn.beeradvocate.com/im/beers/86492.jpg,"Kentucky, United States",35K,5517,654,113,3.95,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/26850/86492/,7.85,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/16057/37795/,2.3,4.04,6,Year-round,Maui Brewing Co.,3.7,https://cdn.beeradvocate.com/im/beers/37795.jpg,"Hawaii, United States",Coconut Hiwa Porter,5185,2337,924,3.95,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/16057/37795/,10.89,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/2681/196773/,1.8,4.02,6.5,Rotating,Oskar Blues Grill & Brew,0,https://cdn.beeradvocate.com/im/beers/196773.jpg,"Colorado, United States",Hotbox Coffee Porter,5453,728,185,3.95,bad,Very Good,American Porter,https://www.beeradvocate.com/beer/profile/2681/196773/,6.33,2,1,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/76/234/,0.3,3.94,5.8,Fall,Hacker-Pschorr Brí€Œ_u GmbH,4.28,https://cdn.beeradvocate.com/im/beers/234.jpg,Germany,Hacker-Pschorr Original Oktoberfest Amber Mí€Œ_rzen,5223,1867,832,3.95,bad,Very Good,Mí€Œ_rzen / Oktoberfest,https://www.beeradvocate.com/beer/profile/76/234/,11.39,2,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/73/65249/,4.6,3.77,9.5,Rotating,Great Lakes Brewing Co.,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Great Lakes Belgian Tripel Dog Dare,8642,80,10,3.95,bad,Very Good,Tripel,https://www.beeradvocate.com/beer/profile/73/65249/,8.61,2,1,3,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/31995/114389/,14.2,4.5,9.8,Winter,Rhinegeist Brewery,0,https://cdn.beeradvocate.com/im/beers/114389.jpg,"Ohio, United States",Mastodon,11016,51,11,3.94,bad,Very Good,Belgian Strong Dark Ale,https://www.beeradvocate.com/beer/profile/31995/114389/,7.11,3,1,2,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/694/4109/,9.9,4.33,8.2,Year-round,Trí€Œ_egs Brewing Company,4.2,https://cdn.beeradvocate.com/im/beers/4109.jpg,"Pennsylvania, United States",Trí€Œ_egs Troegenator Double Bock,5484,3273,1140,3.94,bad,Very Good,Doppelbock,https://www.beeradvocate.com/beer/profile/694/4109/,11.68,3,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
https://www.beeradvocate.com/beer/profile/33703/109835/,6.3,4.19,6,Year-round,Sideswipe Brewing,0,https://cdn.beeradvocate.com/im/beers/109835.jpg,"Ohio, United States",Coop Looter,19625,12,3,3.94,bad,Very Good,Saison / Farmhouse Ale,https://www.beeradvocate.com/beer/profile/33703/109835/,4.82,2,0,0,3,2,1,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/64/146326/,6.1,4.18,7.4,Rotating,Dogfish Head Craft Brewery,0,https://cdn.beeradvocate.com/im/beers/146326.jpg,"Delaware, United States",Beer For Breakfast Stout,5797,770,184,3.94,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/64/146326/,9.9,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/132/355/,6.1,4.18,6.8,Year-round,Rogue Ales,4.3,https://cdn.beeradvocate.com/im/beers/355.jpg,"Oregon, United States",Dead Guy Ale,5423,7630,2446,3.94,bad,Very Good,Maibock / Helles Bock,https://www.beeradvocate.com/beer/profile/132/355/,12.44,2,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.beeradvocate.com/beer/profile/898/205653/,3.8,4.09,10.5,Spring,Heavy Seas Beer,0,https://cdn.beeradvocate.com/im/beers/205653.jpg,"Maryland, United States",Plank IV,10820,53,16,3.94,bad,Very Good,Quadrupel (Quad),https://www.beeradvocate.com/beer/profile/898/205653/,10.91,3,0,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.beeradvocate.com/beer/profile/220/20445/,1.5,4,9.2,Winter,Lagunitas Brewing Company,4.2,https://cdn.beeradvocate.com/im/beers/20445.jpg,"California, United States",Cappuccino Stout,5451,4480,1349,3.94,bad,Very Good,American Double / Imperial Stout,https://www.beeradvocate.com/beer/profile/220/20445/,11.42,2,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
https://www.beeradvocate.com/beer/profile/31093/116944/,0.5,3.92,6.2,Winter,MadTree Brewing,0,https://cdn.beeradvocate.com/im/placeholder-beer.jpg,"Ohio, United States",Black Forest,14345,28,3,3.94,bad,Very Good,Milk / Sweet Stout,https://www.beeradvocate.com/beer/profile/31093/116944/,10.41,2,0,2,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
